,Climate,Operation,TSV,Clo,Met,Ta,Tr,RH,Vel,PMV,PPD
80851,Dfb,Naturally Ventilated,2.0,0.75,1.2,23.0,23.2,79.4,0.18,-0.01,5.0
80852,Dfb,Naturally Ventilated,0.0,0.5,1.2,23.0,23.2,79.4,0.18,-0.56,11.68
80853,Dfb,Naturally Ventilated,0.0,0.5,1.2,23.0,23.2,79.4,0.18,-0.56,11.68
80854,Dfb,Naturally Ventilated,1.0,0.75,1.2,23.0,23.2,79.4,0.18,-0.01,5.0
80855,Dfb,Naturally Ventilated,0.0,0.75,1.2,23.0,23.2,79.4,0.18,-0.01,5.0
80856,Dfb,Naturally Ventilated,0.0,0.5,1.2,23.0,23.2,79.4,0.18,-0.56,11.68
80857,Dfb,Naturally Ventilated,3.0,0.75,1.2,23.0,23.2,79.4,0.18,-0.01,5.0
80858,Dfb,Naturally Ventilated,0.0,0.5,1.2,23.3,23.6,79.5,0.08,-0.18,5.65
80859,Dfb,Naturally Ventilated,0.0,0.75,1.2,23.3,23.6,79.5,0.08,0.3,6.9
80860,Dfb,Naturally Ventilated,0.0,0.5,1.2,23.3,23.6,79.5,0.08,-0.18,5.65
80861,Dfb,Naturally Ventilated,1.0,0.75,1.2,23.3,23.6,79.5,0.08,0.3,6.9
80862,Dfb,Naturally Ventilated,2.0,0.5,1.2,23.3,23.6,79.5,0.08,-0.18,5.65
80863,Dfb,Naturally Ventilated,3.0,0.75,1.2,23.3,23.6,79.5,0.08,0.3,6.9
80864,Dfb,Naturally Ventilated,0.0,0.5,1.2,23.3,23.6,79.5,0.08,-0.18,5.65
80865,Dfb,Naturally Ventilated,0.0,0.5,1.2,23.3,23.6,79.5,0.08,-0.18,5.65
80866,Dfb,Naturally Ventilated,0.0,0.5,1.2,23.3,23.6,79.5,0.08,-0.18,5.65
80867,Dfb,Naturally Ventilated,0.0,0.5,1.2,23.3,23.6,79.5,0.08,-0.18,5.65
80868,Dfb,Naturally Ventilated,0.0,0.5,1.2,23.3,23.6,79.5,0.08,-0.18,5.65
80869,Dfb,Naturally Ventilated,0.0,0.5,1.2,23.3,23.6,79.5,0.08,-0.18,5.65
80870,Dfb,Naturally Ventilated,0.0,0.5,1.2,23.3,23.6,79.5,0.08,-0.18,5.65
80871,Dfb,Naturally Ventilated,-3.0,0.5,1.2,23.3,23.6,79.5,0.08,-0.18,5.65
80872,Dfb,Naturally Ventilated,-1.0,0.75,1.2,23.3,23.6,79.5,0.08,0.3,6.9
80873,Dfb,Naturally Ventilated,0.0,0.75,1.2,23.3,23.6,79.5,0.08,0.3,6.9
80874,Dfb,Naturally Ventilated,2.0,0.5,1.2,23.3,23.6,79.5,0.08,-0.18,5.65
80875,Dfb,Naturally Ventilated,0.0,0.5,1.2,23.3,23.6,79.5,0.08,-0.18,5.65
80876,Dfb,Naturally Ventilated,0.0,0.75,1.2,23.3,23.6,79.5,0.08,0.3,6.9
80877,Dfb,Naturally Ventilated,-2.0,0.75,1.2,23.3,23.6,79.5,0.08,0.3,6.9
80878,Dfb,Naturally Ventilated,0.0,0.5,1.2,23.3,23.6,79.5,0.08,-0.18,5.65
80879,Dfb,Naturally Ventilated,2.0,0.5,1.2,23.3,23.6,79.5,0.08,-0.18,5.65
80880,Dfb,Naturally Ventilated,2.0,0.75,1.2,23.3,23.6,79.5,0.08,0.3,6.9
80881,Dfb,Naturally Ventilated,2.0,0.5,1.2,23.3,23.6,79.5,0.08,-0.18,5.65
80907,Dfb,Naturally Ventilated,-1.0,0.75,1.2,21.2,22.0,70.8,0.08,-0.26,6.41
80908,Dfb,Naturally Ventilated,-1.0,0.75,1.2,21.2,22.0,70.8,0.08,-0.26,6.41
80909,Dfb,Naturally Ventilated,0.0,0.75,1.2,21.2,22.0,70.8,0.08,-0.26,6.41
80910,Dfb,Naturally Ventilated,3.0,0.75,1.2,21.2,22.0,70.8,0.08,-0.26,6.41
80911,Dfb,Naturally Ventilated,-2.0,0.75,1.2,21.2,22.0,70.8,0.08,-0.26,6.41
80912,Dfb,Naturally Ventilated,-1.0,0.75,1.2,21.2,22.0,70.8,0.08,-0.26,6.41
80913,Dfb,Naturally Ventilated,-1.0,0.75,1.2,21.2,22.0,70.8,0.08,-0.26,6.41
80914,Dfb,Naturally Ventilated,-2.0,0.75,1.2,21.2,22.0,70.8,0.08,-0.26,6.41
80915,Dfb,Naturally Ventilated,0.0,0.75,1.2,21.2,22.0,70.8,0.08,-0.26,6.41
80916,Dfb,Naturally Ventilated,0.0,0.75,1.2,21.2,22.0,70.8,0.08,-0.26,6.41
80917,Dfb,Naturally Ventilated,0.0,0.5,1.2,21.2,22.0,70.8,0.08,-0.84,19.86
80918,Dfb,Naturally Ventilated,1.0,0.75,1.2,21.2,22.0,70.8,0.08,-0.26,6.41
80919,Dfb,Naturally Ventilated,0.0,0.5,1.2,21.2,22.0,70.8,0.08,-0.84,19.86
80920,Dfb,Naturally Ventilated,2.0,0.75,1.2,21.2,22.0,70.8,0.08,-0.26,6.41
80921,Dfb,Naturally Ventilated,-1.0,0.75,1.2,21.2,22.0,70.8,0.08,-0.26,6.41
80922,Dfb,Naturally Ventilated,1.0,0.5,1.2,21.2,22.0,70.8,0.08,-0.84,19.86
80923,Dfb,Naturally Ventilated,2.0,0.5,1.2,21.2,22.0,70.8,0.08,-0.84,19.86
80924,Dfb,Naturally Ventilated,-1.0,0.75,1.2,21.2,22.0,70.8,0.08,-0.26,6.41
80925,Dfb,Naturally Ventilated,-1.0,0.75,1.2,21.2,22.0,70.8,0.08,-0.26,6.41
80926,Dfb,Naturally Ventilated,-1.0,0.5,1.2,21.2,22.0,70.8,0.08,-0.84,19.86
80927,Dfb,Naturally Ventilated,-1.0,0.75,1.2,21.2,22.0,70.8,0.08,-0.26,6.41
80928,Dfb,Naturally Ventilated,0.0,0.75,1.2,21.2,22.0,70.8,0.08,-0.26,6.41
80929,Dfb,Naturally Ventilated,0.0,0.75,1.2,21.2,22.0,70.8,0.08,-0.26,6.41
80930,Dfb,Naturally Ventilated,0.0,0.75,1.2,22.9,23.1,69.1,0.09,0.12,5.29
80931,Dfb,Naturally Ventilated,0.0,0.5,1.2,22.9,23.1,69.1,0.09,-0.39,8.09
80932,Dfb,Naturally Ventilated,1.0,0.75,1.2,22.9,23.1,69.1,0.09,0.12,5.29
80933,Dfb,Naturally Ventilated,2.0,0.5,1.2,22.9,23.1,69.1,0.09,-0.39,8.09
80934,Dfb,Naturally Ventilated,3.0,0.75,1.2,22.9,23.1,69.1,0.09,0.12,5.29
80935,Dfb,Naturally Ventilated,-1.0,0.5,1.2,22.9,23.1,69.1,0.09,-0.39,8.09
80936,Dfb,Naturally Ventilated,3.0,0.75,1.2,22.9,23.1,69.1,0.09,0.12,5.29
80937,Dfb,Naturally Ventilated,0.0,0.75,1.2,22.9,23.1,69.1,0.09,0.12,5.29
80938,Dfb,Naturally Ventilated,1.0,0.75,1.2,22.9,23.1,69.1,0.09,0.12,5.29
80939,Dfb,Naturally Ventilated,0.0,0.75,1.2,22.9,23.1,69.1,0.09,0.12,5.29
80940,Dfb,Naturally Ventilated,1.0,0.75,1.2,22.9,23.1,69.1,0.09,0.12,5.29
80941,Dfb,Naturally Ventilated,1.0,0.75,1.2,22.9,23.1,69.1,0.09,0.12,5.29
80942,Dfb,Naturally Ventilated,-2.0,0.75,1.2,22.9,23.1,69.1,0.09,0.12,5.29
80943,Dfb,Naturally Ventilated,-2.0,0.75,1.2,22.9,23.1,69.1,0.09,0.12,5.29
80944,Dfb,Naturally Ventilated,3.0,0.75,1.2,22.9,23.1,69.1,0.09,0.12,5.29
80945,Dfb,Naturally Ventilated,0.0,0.75,1.2,22.9,23.1,69.1,0.09,0.12,5.29
80946,Dfb,Naturally Ventilated,3.0,0.5,1.2,22.9,23.1,69.1,0.09,-0.39,8.09
80947,Dfb,Naturally Ventilated,-3.0,0.5,1.2,22.9,23.1,69.1,0.09,-0.39,8.09
80948,Dfb,Naturally Ventilated,3.0,0.5,1.2,22.9,23.1,69.1,0.09,-0.39,8.09
80949,Dfb,Naturally Ventilated,0.0,0.75,1.2,22.9,23.1,69.1,0.09,0.12,5.29
80950,Dfb,Naturally Ventilated,0.0,0.75,1.2,22.9,23.1,69.1,0.09,0.12,5.29
80951,Dfb,Naturally Ventilated,-1.0,0.75,1.2,22.9,23.1,69.1,0.09,0.12,5.29
80952,Dfb,Naturally Ventilated,-1.0,0.5,1.2,22.9,23.1,69.1,0.09,-0.39,8.09
80953,Dfb,Naturally Ventilated,0.0,0.5,1.2,22.9,23.1,69.1,0.09,-0.39,8.09
80954,Dfb,Naturally Ventilated,-1.0,0.75,1.2,21.4,21.8,72.3,0.09,-0.24,6.22
80955,Dfb,Naturally Ventilated,-3.0,0.75,1.2,21.4,21.8,72.3,0.09,-0.24,6.22
80956,Dfb,Naturally Ventilated,3.0,0.75,1.2,21.4,21.8,72.3,0.09,-0.24,6.22
80957,Dfb,Naturally Ventilated,3.0,0.75,1.2,21.4,21.8,72.3,0.09,-0.24,6.22
80958,Dfb,Naturally Ventilated,-2.0,0.75,1.2,21.4,21.8,72.3,0.09,-0.24,6.22
80959,Dfb,Naturally Ventilated,0.0,0.75,1.2,21.4,21.8,72.3,0.09,-0.24,6.22
80960,Dfb,Naturally Ventilated,-1.0,0.5,1.2,21.4,21.8,72.3,0.09,-0.82,19.15
80961,Dfb,Naturally Ventilated,-1.0,0.75,1.2,21.4,21.8,72.3,0.09,-0.24,6.22
80962,Dfb,Naturally Ventilated,-2.0,0.5,1.2,21.4,21.8,72.3,0.09,-0.82,19.15
80963,Dfb,Naturally Ventilated,0.0,0.5,1.2,21.4,21.8,72.3,0.09,-0.82,19.15
80964,Dfb,Naturally Ventilated,3.0,0.75,1.2,21.4,21.8,72.3,0.09,-0.24,6.22
80965,Dfb,Naturally Ventilated,1.0,0.75,1.2,21.4,21.8,72.3,0.09,-0.24,6.22
80966,Dfb,Naturally Ventilated,1.0,0.75,1.2,21.4,21.8,72.3,0.09,-0.24,6.22
80967,Dfb,Naturally Ventilated,3.0,0.5,1.2,21.4,21.8,72.3,0.09,-0.82,19.15
80968,Dfb,Naturally Ventilated,0.0,0.5,1.2,21.4,21.8,72.3,0.09,-0.82,19.15
80969,Dfb,Naturally Ventilated,2.0,0.75,1.2,21.4,21.8,72.3,0.09,-0.24,6.22
80970,Dfb,Naturally Ventilated,-1.0,0.5,1.2,21.4,21.8,72.3,0.09,-0.82,19.15
80971,Dfb,Naturally Ventilated,1.0,0.75,1.2,21.4,21.8,72.3,0.09,-0.24,6.22
80972,Dfb,Naturally Ventilated,1.0,0.75,1.2,21.4,21.8,72.3,0.09,-0.24,6.22
80973,Dfb,Naturally Ventilated,1.0,0.75,1.2,21.4,21.8,72.3,0.09,-0.24,6.22
80974,Dfb,Naturally Ventilated,0.0,0.75,1.2,21.4,21.8,72.3,0.09,-0.24,6.22
80975,Dfb,Naturally Ventilated,2.0,0.75,1.2,21.4,21.8,72.3,0.09,-0.24,6.22
80976,Dfb,Naturally Ventilated,-1.0,0.75,1.2,21.4,21.8,72.3,0.09,-0.24,6.22
80977,Dfb,Naturally Ventilated,1.0,0.5,1.2,21.4,21.8,72.3,0.09,-0.82,19.15
80978,Dfb,Naturally Ventilated,-1.0,0.75,1.2,21.4,21.8,72.3,0.09,-0.24,6.22
80979,Dfb,Naturally Ventilated,-2.0,0.5,1.2,23.1,23.3,71.9,0.07,-0.3,6.92
80980,Dfb,Naturally Ventilated,0.0,0.5,1.2,23.1,23.3,71.9,0.07,-0.3,6.92
80981,Dfb,Naturally Ventilated,-3.0,0.5,1.2,23.1,23.3,71.9,0.07,-0.3,6.92
80982,Dfb,Naturally Ventilated,2.0,0.5,1.2,23.1,23.3,71.9,0.07,-0.3,6.92
80983,Dfb,Naturally Ventilated,0.0,0.5,1.2,23.1,23.3,71.9,0.07,-0.3,6.92
80984,Dfb,Naturally Ventilated,1.0,0.75,1.2,23.1,23.3,71.9,0.07,0.19,5.74
80986,Dfb,Naturally Ventilated,-1.0,0.5,1.2,23.1,23.3,71.9,0.07,-0.3,6.92
80987,Dfb,Naturally Ventilated,1.0,0.5,1.2,23.1,23.3,71.9,0.07,-0.3,6.92
80988,Dfb,Naturally Ventilated,-1.0,0.75,1.2,23.1,23.3,71.9,0.07,0.19,5.74
80989,Dfb,Naturally Ventilated,3.0,0.75,1.2,23.1,23.3,71.9,0.07,0.19,5.74
80990,Dfb,Naturally Ventilated,-1.0,0.5,1.2,23.1,23.3,71.9,0.07,-0.3,6.92
80991,Dfb,Naturally Ventilated,3.0,0.75,1.2,23.1,23.3,71.9,0.07,0.19,5.74
80992,Dfb,Naturally Ventilated,2.0,0.75,1.2,23.1,23.3,71.9,0.07,0.19,5.74
80993,Dfb,Naturally Ventilated,-1.0,0.75,1.2,23.1,23.3,71.9,0.07,0.19,5.74
80994,Dfb,Naturally Ventilated,3.0,0.5,1.2,23.1,23.3,71.9,0.07,-0.3,6.92
80995,Dfb,Naturally Ventilated,3.0,0.75,1.2,23.1,23.3,71.9,0.07,0.19,5.74
80996,Dfb,Naturally Ventilated,1.0,0.5,1.2,23.1,23.3,71.9,0.07,-0.3,6.92
80997,Dfb,Naturally Ventilated,0.0,0.75,1.2,23.1,23.3,71.9,0.07,0.19,5.74
80998,Dfb,Naturally Ventilated,0.0,0.75,1.2,23.1,23.3,71.9,0.07,0.19,5.74
80999,Dfb,Naturally Ventilated,-3.0,0.75,1.2,23.1,23.3,71.9,0.07,0.19,5.74
81001,Dfb,Naturally Ventilated,3.0,0.75,1.2,23.1,23.3,71.9,0.07,0.19,5.74
81002,Dfb,Naturally Ventilated,0.0,0.5,1.2,23.1,23.3,71.9,0.07,-0.3,6.92
81003,Dfb,Naturally Ventilated,3.0,0.75,1.2,23.1,23.3,71.9,0.07,0.19,5.74
81004,Dfb,Naturally Ventilated,1.0,0.5,1.2,22.9,23.4,67.7,0.08,-0.35,7.6
81006,Dfb,Naturally Ventilated,0.0,0.75,1.2,22.9,23.4,67.7,0.08,0.14,5.42
81007,Dfb,Naturally Ventilated,0.0,0.5,1.2,22.9,23.4,67.7,0.08,-0.35,7.6
81008,Dfb,Naturally Ventilated,-3.0,0.75,1.2,22.9,23.4,67.7,0.08,0.14,5.42
81009,Dfb,Naturally Ventilated,0.0,0.5,1.2,22.9,23.4,67.7,0.08,-0.35,7.6
81010,Dfb,Naturally Ventilated,0.0,0.5,1.2,22.9,23.4,67.7,0.08,-0.35,7.6
81011,Dfb,Naturally Ventilated,0.0,0.5,1.2,22.9,23.4,67.7,0.08,-0.35,7.6
81012,Dfb,Naturally Ventilated,2.0,0.75,1.2,22.9,23.4,67.7,0.08,0.14,5.42
81013,Dfb,Naturally Ventilated,0.0,0.75,1.2,22.9,23.4,67.7,0.08,0.14,5.42
81014,Dfb,Naturally Ventilated,3.0,0.75,1.2,22.9,23.4,67.7,0.08,0.14,5.42
81015,Dfb,Naturally Ventilated,0.0,0.5,1.2,22.9,23.4,67.7,0.08,-0.35,7.6
81016,Dfb,Naturally Ventilated,3.0,0.75,1.2,22.9,23.4,67.7,0.08,0.14,5.42
81017,Dfb,Naturally Ventilated,0.0,0.75,1.2,22.9,23.4,67.7,0.08,0.14,5.42
81018,Dfb,Naturally Ventilated,-2.0,0.75,1.2,22.9,23.4,67.7,0.08,0.14,5.42
81019,Dfb,Naturally Ventilated,0.0,0.5,1.2,22.9,23.4,67.7,0.08,-0.35,7.6
81020,Dfb,Naturally Ventilated,3.0,0.75,1.2,22.9,23.4,67.7,0.08,0.14,5.42
81021,Dfb,Naturally Ventilated,3.0,0.75,1.2,22.9,23.4,67.7,0.08,0.14,5.42
81022,Dfb,Naturally Ventilated,0.0,0.5,1.2,22.9,23.4,67.7,0.08,-0.35,7.6
81023,Dfb,Naturally Ventilated,1.0,0.5,1.2,22.9,23.4,67.7,0.08,-0.35,7.6
81024,Dfb,Naturally Ventilated,0.0,0.75,1.2,22.9,23.4,67.7,0.08,0.14,5.42
81025,Dfb,Naturally Ventilated,2.0,0.75,1.2,22.9,23.4,67.7,0.08,0.14,5.42
81026,Dfb,Naturally Ventilated,3.0,0.75,1.2,22.9,23.4,67.7,0.08,0.14,5.42
81028,Dfb,Naturally Ventilated,3.0,0.75,1.2,22.9,23.4,67.7,0.08,0.14,5.42
81029,Dfb,Naturally Ventilated,0.0,0.75,1.2,22.9,23.4,67.7,0.08,0.14,5.42
81030,Dfb,Naturally Ventilated,1.0,0.5,1.2,22.9,23.4,67.7,0.08,-0.35,7.6
81031,Dfb,Naturally Ventilated,-3.0,0.75,1.2,22.9,23.4,67.7,0.08,0.14,5.42
81032,Dfb,Naturally Ventilated,3.0,0.75,1.2,20.0,20.1,69.6,0.09,-0.66,14.25
81033,Dfb,Naturally Ventilated,0.0,0.5,1.2,20.0,20.1,69.6,0.09,-1.32,41.25
81034,Dfb,Naturally Ventilated,-2.0,0.5,1.2,20.0,20.1,69.6,0.09,-1.32,41.25
81035,Dfb,Naturally Ventilated,0.0,0.5,1.2,20.0,20.1,69.6,0.09,-1.32,41.25
81036,Dfb,Naturally Ventilated,1.0,0.75,1.2,20.0,20.1,69.6,0.09,-0.66,14.25
81037,Dfb,Naturally Ventilated,0.0,0.5,1.2,20.0,20.1,69.6,0.09,-1.32,41.25
81038,Dfb,Naturally Ventilated,2.0,0.75,1.2,20.0,20.1,69.6,0.09,-0.66,14.25
81039,Dfb,Naturally Ventilated,1.0,0.75,1.2,20.0,20.1,69.6,0.09,-0.66,14.25
81040,Dfb,Naturally Ventilated,3.0,0.75,1.2,20.0,20.1,69.6,0.09,-0.66,14.25
81041,Dfb,Naturally Ventilated,0.0,0.75,1.2,20.0,20.1,69.6,0.09,-0.66,14.25
81042,Dfb,Naturally Ventilated,-1.0,0.5,1.2,20.0,20.1,69.6,0.09,-1.32,41.25
81043,Dfb,Naturally Ventilated,0.0,0.75,1.2,20.0,20.1,69.6,0.09,-0.66,14.25
81044,Dfb,Naturally Ventilated,0.0,0.5,1.2,20.0,20.1,69.6,0.09,-1.32,41.25
81045,Dfb,Naturally Ventilated,2.0,0.75,1.2,20.0,20.1,69.6,0.09,-0.66,14.25
81046,Dfb,Naturally Ventilated,-2.0,0.5,1.2,20.0,20.1,69.6,0.09,-1.32,41.25
81047,Dfb,Naturally Ventilated,3.0,0.5,1.2,20.0,20.1,69.6,0.09,-1.32,41.25
81048,Dfb,Naturally Ventilated,1.0,0.5,1.2,20.0,20.1,69.6,0.09,-1.32,41.25
81049,Dfb,Naturally Ventilated,1.0,0.75,1.2,20.0,20.1,69.6,0.09,-0.66,14.25
81050,Dfb,Naturally Ventilated,0.0,0.5,1.2,20.0,20.1,69.6,0.09,-1.32,41.25
81051,Dfb,Naturally Ventilated,-1.0,0.75,1.2,20.0,20.1,69.6,0.09,-0.66,14.25
81052,Dfb,Naturally Ventilated,0.0,0.75,1.2,20.0,20.1,69.6,0.09,-0.66,14.25
81053,Dfb,Naturally Ventilated,1.0,0.75,1.2,20.0,20.1,69.6,0.09,-0.66,14.25
81054,Dfb,Naturally Ventilated,-2.0,0.75,1.2,20.0,20.1,69.6,0.09,-0.66,14.25
81055,Dfb,Naturally Ventilated,-3.0,0.5,1.2,20.0,20.1,69.6,0.09,-1.32,41.25
81056,Dfb,Naturally Ventilated,2.0,0.75,1.2,20.7,21.4,71.6,0.12,-0.47,9.62
81057,Dfb,Naturally Ventilated,0.0,0.5,1.2,20.7,21.4,71.6,0.12,-1.06,28.84
81058,Dfb,Naturally Ventilated,-1.0,0.75,1.2,20.7,21.4,71.6,0.12,-0.47,9.62
81059,Dfb,Naturally Ventilated,-1.0,0.5,1.2,20.7,21.4,71.6,0.12,-1.06,28.84
81060,Dfb,Naturally Ventilated,-3.0,0.5,1.2,20.7,21.4,71.6,0.12,-1.06,28.84
81061,Dfb,Naturally Ventilated,1.0,0.75,1.2,20.7,21.4,71.6,0.12,-0.47,9.62
81062,Dfb,Naturally Ventilated,1.0,0.5,1.2,20.7,21.4,71.6,0.12,-1.06,28.84
81063,Dfb,Naturally Ventilated,1.0,0.5,1.2,20.7,21.4,71.6,0.12,-1.06,28.84
81064,Dfb,Naturally Ventilated,3.0,0.75,1.2,20.7,21.4,71.6,0.12,-0.47,9.62
81065,Dfb,Naturally Ventilated,1.0,0.75,1.2,20.7,21.4,71.6,0.12,-0.47,9.62
81066,Dfb,Naturally Ventilated,0.0,0.5,1.2,20.7,21.4,71.6,0.12,-1.06,28.84
81067,Dfb,Naturally Ventilated,-3.0,0.5,1.2,20.7,21.4,71.6,0.12,-1.06,28.84
81068,Dfb,Naturally Ventilated,-1.0,0.75,1.2,20.7,21.4,71.6,0.12,-0.47,9.62
81069,Dfb,Naturally Ventilated,0.0,0.75,1.2,20.7,21.4,71.6,0.12,-0.47,9.62
81070,Dfb,Naturally Ventilated,1.0,0.75,1.2,20.7,21.4,71.6,0.12,-0.47,9.62
81071,Dfb,Naturally Ventilated,2.0,0.75,1.2,20.7,21.4,71.6,0.12,-0.47,9.62
81072,Dfb,Naturally Ventilated,2.0,0.75,1.2,20.7,21.4,71.6,0.12,-0.47,9.62
81073,Dfb,Naturally Ventilated,-2.0,0.75,1.2,20.7,21.4,71.6,0.12,-0.47,9.62
81074,Dfb,Naturally Ventilated,3.0,0.5,1.2,20.7,21.4,71.6,0.12,-1.06,28.84
81075,Dfb,Naturally Ventilated,0.0,0.5,1.2,20.7,21.4,71.6,0.12,-1.06,28.84
81076,Dfb,Naturally Ventilated,-1.0,0.5,1.2,20.7,21.4,71.6,0.12,-1.06,28.84
81077,Dfb,Naturally Ventilated,0.0,0.75,1.2,20.7,21.4,71.6,0.12,-0.47,9.62
81078,Dfb,Naturally Ventilated,0.0,0.75,1.2,20.7,21.4,71.6,0.12,-0.47,9.62
81079,Dfb,Naturally Ventilated,0.0,0.5,1.2,20.7,21.4,71.6,0.12,-1.06,28.84
81080,Dfb,Naturally Ventilated,0.0,0.5,1.2,20.7,21.4,71.6,0.12,-1.06,28.84
81081,Dfb,Naturally Ventilated,0.0,0.75,1.2,20.7,21.4,71.6,0.12,-0.47,9.62
81082,Dfb,Naturally Ventilated,-2.0,0.5,1.2,21.6,22.1,71.6,0.05,-0.75,16.72
81083,Dfb,Naturally Ventilated,2.0,0.5,1.2,21.6,22.1,71.6,0.05,-0.75,16.72
81084,Dfb,Naturally Ventilated,-3.0,0.5,1.2,21.6,22.1,71.6,0.05,-0.75,16.72
81085,Dfb,Naturally Ventilated,0.0,0.5,1.2,21.6,22.1,71.6,0.05,-0.75,16.72
81086,Dfb,Naturally Ventilated,-1.0,0.5,1.2,21.6,22.1,71.6,0.05,-0.75,16.72
81087,Dfb,Naturally Ventilated,2.0,0.75,1.2,21.6,22.1,71.6,0.05,-0.18,5.69
81088,Dfb,Naturally Ventilated,2.0,0.5,1.2,21.6,22.1,71.6,0.05,-0.75,16.72
81089,Dfb,Naturally Ventilated,1.0,0.5,1.2,21.6,22.1,71.6,0.05,-0.75,16.72
81090,Dfb,Naturally Ventilated,0.0,0.5,1.2,21.6,22.1,71.6,0.05,-0.75,16.72
81091,Dfb,Naturally Ventilated,0.0,0.75,1.2,21.6,22.1,71.6,0.05,-0.18,5.69
81092,Dfb,Naturally Ventilated,1.0,0.5,1.2,21.6,22.1,71.6,0.05,-0.75,16.72
81093,Dfb,Naturally Ventilated,0.0,0.75,1.2,21.6,22.1,71.6,0.05,-0.18,5.69
81094,Dfb,Naturally Ventilated,2.0,0.5,1.2,21.6,22.1,71.6,0.05,-0.75,16.72
81095,Dfb,Naturally Ventilated,2.0,0.5,1.2,21.6,22.1,71.6,0.05,-0.75,16.72
81096,Dfb,Naturally Ventilated,0.0,0.75,1.2,21.6,22.1,71.6,0.05,-0.18,5.69
81097,Dfb,Naturally Ventilated,0.0,0.5,1.2,21.6,22.1,71.6,0.05,-0.75,16.72
81098,Dfb,Naturally Ventilated,0.0,0.5,1.2,21.6,22.1,71.6,0.05,-0.75,16.72
81099,Dfb,Naturally Ventilated,0.0,0.5,1.2,21.6,22.1,71.6,0.05,-0.75,16.72
81100,Dfb,Naturally Ventilated,0.0,0.75,1.2,21.6,22.1,71.6,0.05,-0.18,5.69
81101,Dfb,Naturally Ventilated,-1.0,0.75,1.2,21.6,22.1,71.6,0.05,-0.18,5.69
81102,Dfb,Naturally Ventilated,0.0,0.5,1.2,21.6,22.1,71.6,0.05,-0.75,16.72
81103,Dfb,Naturally Ventilated,2.0,0.5,1.2,21.6,22.1,71.6,0.05,-0.75,16.72
81104,Dfb,Naturally Ventilated,0.0,0.75,1.2,21.6,22.1,71.6,0.05,-0.18,5.69
81105,Dfb,Naturally Ventilated,1.0,0.5,1.2,21.6,22.1,71.6,0.05,-0.75,16.72
81106,Dfb,Naturally Ventilated,2.0,0.5,1.2,21.6,22.1,71.6,0.05,-0.75,16.72
81107,Dfb,Naturally Ventilated,0.0,0.75,1.2,21.6,22.1,71.6,0.05,-0.18,5.69
81108,Dfb,Naturally Ventilated,3.0,0.75,1.2,21.6,22.1,71.6,0.05,-0.18,5.69
81109,Dfb,Naturally Ventilated,0.0,0.5,1.2,20.8,21.1,74.2,0.08,-1.01,26.7
81110,Dfb,Naturally Ventilated,0.0,0.75,1.2,20.8,21.1,74.2,0.08,-0.4,8.4
81111,Dfb,Naturally Ventilated,-2.0,0.75,1.2,20.8,21.1,74.2,0.08,-0.4,8.4
81112,Dfb,Naturally Ventilated,0.0,0.75,1.2,20.8,21.1,74.2,0.08,-0.4,8.4
81113,Dfb,Naturally Ventilated,0.0,0.75,1.2,20.8,21.1,74.2,0.08,-0.4,8.4
81114,Dfb,Naturally Ventilated,0.0,0.75,1.2,20.8,21.1,74.2,0.08,-0.4,8.4
81115,Dfb,Naturally Ventilated,-3.0,0.75,1.2,20.8,21.1,74.2,0.08,-0.4,8.4
81116,Dfb,Naturally Ventilated,-3.0,0.5,1.2,20.8,21.1,74.2,0.08,-1.01,26.7
81117,Dfb,Naturally Ventilated,0.0,0.5,1.2,20.8,21.1,74.2,0.08,-1.01,26.7
81118,Dfb,Naturally Ventilated,-1.0,0.5,1.2,20.8,21.1,74.2,0.08,-1.01,26.7
81119,Dfb,Naturally Ventilated,0.0,0.5,1.2,20.8,21.1,74.2,0.08,-1.01,26.7
81120,Dfb,Naturally Ventilated,-3.0,0.5,1.2,20.8,21.1,74.2,0.08,-1.01,26.7
81121,Dfb,Naturally Ventilated,-2.0,0.5,1.2,20.8,21.1,74.2,0.08,-1.01,26.7
81122,Dfb,Naturally Ventilated,-1.0,0.75,1.2,20.8,21.1,74.2,0.08,-0.4,8.4
81123,Dfb,Naturally Ventilated,3.0,0.75,1.2,20.8,21.1,74.2,0.08,-0.4,8.4
81124,Dfb,Naturally Ventilated,3.0,0.5,1.2,20.8,21.1,74.2,0.08,-1.01,26.7
81125,Dfb,Naturally Ventilated,-3.0,0.75,1.2,20.8,21.1,74.2,0.08,-0.4,8.4
81126,Dfb,Naturally Ventilated,0.0,0.75,1.2,20.8,21.1,74.2,0.08,-0.4,8.4
81127,Dfb,Naturally Ventilated,3.0,0.75,1.2,20.8,21.1,74.2,0.08,-0.4,8.4
81128,Dfb,Naturally Ventilated,0.0,0.75,1.2,20.8,21.1,74.2,0.08,-0.4,8.4
81129,Dfb,Naturally Ventilated,0.0,0.75,1.2,20.8,21.1,74.2,0.08,-0.4,8.4
81130,Dfb,Naturally Ventilated,-3.0,0.75,1.2,20.8,21.1,74.2,0.08,-0.4,8.4
81131,Dfb,Naturally Ventilated,1.0,0.75,1.2,20.8,21.1,74.2,0.08,-0.4,8.4
81132,Dfb,Naturally Ventilated,-3.0,0.75,1.2,20.8,21.1,74.2,0.08,-0.4,8.4
